"Problem","Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"891","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\SaveDocumentTemplatesection.cls","288","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"892","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","8","27","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"893","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","8","27","StdCyclomaticComplexity","The class 'documentAutomationController' has a Standard Cyclomatic Complexity of 16 (Highest = 15).","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"894","1","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","8","27","ClassNamingConventions","The class name 'documentAutomationController' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"895","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","11","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"896","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","14","24","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"897","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","14","24","StdCyclomaticComplexity","The method 'autoGenerateDocumentRecord' has a Standard Cyclomatic Complexity of 15.","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"898","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","14","24","NcssMethodCount","The method 'autoGenerateDocumentRecord()' has an NCSS line count of 62","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"899","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","14","24","CognitiveComplexity","The method 'autoGenerateDocumentRecord(List<documentAutomationController.recordParameters>)' has a cognitive complexity of 21, current threshold is 15","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"900","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","14","24","CyclomaticComplexity","The method 'autoGenerateDocumentRecord(List<documentAutomationController.recordParameters>)' has a cyclomatic complexity of 17.","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"901","5","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","22","22","UnusedLocalVariable","Variable 'roSectionIds' defined but not used","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"902","5","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","77","28","UnusedLocalVariable","Variable 'failedDML' defined but not used","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"903","5","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","95","16","UnusedLocalVariable","Variable 'enqueuedJobID' defined but not used","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"904","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","96","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"905","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","96","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"906","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","104","19","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"907","1","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\documentAutomationController.cls","104","19","ClassNamingConventions","The class name 'recordParameters' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"908","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","8","14","AvoidGlobalModifier","Avoid using global modifier","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier","Best Practices","pmd"
"909","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","8","14","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"910","1","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","8","14","ClassNamingConventions","The class name 'sendEmailAutomation' doesn't match '[A-Z][a-zA-Z0-9_]*'","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_codestyle.html#classnamingconventions","Code Style","pmd"
"911","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","16","18","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"912","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","18","12","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"913","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","24","17","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"914","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","44","24","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"915","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","44","24","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"916","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","51","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"917","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","51","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"918","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","52","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"919","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","52","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"920","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","53","20","AvoidDebugStatements","Avoid debug statements since they impact on performance","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_performance.html#avoiddebugstatements","Performance","pmd"
"921","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\classes\sendEmailAutomation.cls","53","20","DebugsShouldUseLoggingLevel","Calls to System.debug should specify a logging level.","https://pmd.github.io/pmd-6.54.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel","Best Practices","pmd"
"922","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\pages\renderAsPdfLWC.page","115","33","VfUnescapeEl","Avoid unescaped user controlled content in EL","https://pmd.github.io/pmd-6.54.0/pmd_rules_vf_security.html#vfunescapeel","Security","pmd"
"923","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\pages\renderAsPdfLWC.page","124","33","VfUnescapeEl","Avoid unescaped user controlled content in EL","https://pmd.github.io/pmd-6.54.0/pmd_rules_vf_security.html#vfunescapeel","Security","pmd"
"924","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\pages\renderAsPdfLWC.page","133","33","VfUnescapeEl","Avoid unescaped user controlled content in EL","https://pmd.github.io/pmd-6.54.0/pmd_rules_vf_security.html#vfunescapeel","Security","pmd"
"925","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\pages\renderAsPdfLWC.page","141","41","VfUnescapeEl","Avoid unescaped user controlled content in EL","https://pmd.github.io/pmd-6.54.0/pmd_rules_vf_security.html#vfunescapeel","Security","pmd"
"926","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\pages\renderAsPdfLWC.page","148","41","VfUnescapeEl","Avoid unescaped user controlled content in EL","https://pmd.github.io/pmd-6.54.0/pmd_rules_vf_security.html#vfunescapeel","Security","pmd"
"927","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\pages\renderAsPdfLWC.page","156","41","VfUnescapeEl","Avoid unescaped user controlled content in EL","https://pmd.github.io/pmd-6.54.0/pmd_rules_vf_security.html#vfunescapeel","Security","pmd"
"928","3","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\pages\renderAsPdfLWC.page","170","31","VfUnescapeEl","Avoid unescaped user controlled content in EL","https://pmd.github.io/pmd-6.54.0/pmd_rules_vf_security.html#vfunescapeel","Security","pmd"
"929","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\aura\NavigateToDocument\NavigateToDocumentController.js","2","26","no-unused-vars","'evt' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"930","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\aura\NavigateToDocument\NavigateToDocumentController.js","2","31","no-unused-vars","'helper' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"931","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\aura\NavigateToDocument\NavigateToDocumentController.js","27","9","no-undef","'$A' is not defined.","https://eslint.org/docs/latest/rules/no-undef","problem","eslint"
"932","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","88","21","no-unused-vars","'groupIndex' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"933","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","195","13","no-unused-vars","'child' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"934","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","198","13","no-unused-vars","'lastChildrenArr' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"935","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","211","25","no-unused-vars","'groupToUpdate' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"936","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","293","25","no-unused-vars","'groupToUpdate' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"937","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","295","25","no-unused-vars","'groupIndex' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"938","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","333","13","no-unused-vars","'rowToUpdate' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"939","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","338","13","no-unused-vars","'insertIndex' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"940","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","406","25","no-unused-vars","'tempIndex' is assigned a value but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"941","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","433","13","no-unused-vars","'finalExpression' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"942","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditioncmp\conditioncmp.js","434","13","no-unused-vars","'finalStatement' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"943","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditionRowcmp\conditionRowcmp.js","61","31","no-unused-vars","'event' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"944","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditionRowcmp\conditionRowcmp.js","114","31","no-unused-vars","'event' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"945","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditionRowcmp\conditionRowcmp.js","257","17","no-unused-vars","'event' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
"946","2","C:\Users\Dell\Desktop\Branches\DxTemplates\DxTemplates\force-app\main\default\lwc\conditionRowcmp\conditionRowcmp.js","281","22","no-unused-vars","'event' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint"
